episode,step,reward
34,18,3006.844970703125
34,19,3308.56982421875
34,20,2491.909912109375
34,21,3040.939208984375
34,22,2680.5947265625
34,23,3142.30224609375
34,24,2633.85498046875
34,25,2778.58154296875
35,1,3228.759033203125
35,2,3354.726318359375
35,3,2593.802978515625
35,4,3423.650390625
35,5,3028.504638671875
35,6,2064.3642578125
35,7,2862.6826171875
35,8,2881.277587890625
35,9,3095.02783203125
35,10,2999.56103515625
35,11,2772.648681640625
35,12,2972.692626953125
35,13,2859.875
35,14,2676.4931640625
35,15,3182.834716796875
35,16,2229.517822265625
35,17,2747.7978515625
35,18,2891.44970703125
35,19,3485.250244140625
35,20,3375.33544921875
35,21,2119.934814453125
35,22,2684.448974609375
35,23,2986.69775390625
35,24,2487.495361328125
35,25,2700.224609375
36,1,2489.94384765625
36,2,3029.557861328125
36,3,3042.469970703125
36,4,3029.592041015625
36,5,3415.455322265625
36,6,3213.06005859375
36,7,3397.845703125
36,8,2742.60498046875
36,9,2780.276611328125
36,10,2834.36572265625
36,11,3188.91650390625
36,12,3128.499755859375
36,13,2387.493408203125
36,14,2741.6337890625
36,15,2993.416015625
36,16,3202.35302734375
36,17,2773.88037109375
36,18,3162.932861328125
36,19,2874.58837890625
36,20,2580.61328125
36,21,2262.32958984375
36,22,3057.140869140625
36,23,3213.36572265625
36,24,3230.940673828125
36,25,2990.19482421875
37,1,3446.433837890625
37,2,3050.009033203125
37,3,2943.697265625
37,4,3384.38818359375
37,5,3097.267822265625
37,6,3271.642578125
37,7,2990.13427734375
37,8,3196.153564453125
37,9,2873.4609375
37,10,3092.564697265625
37,11,3124.333984375
37,12,2489.64306640625
37,13,2846.574951171875
37,14,2902.93505859375
37,15,2822.181640625
37,16,3071.627197265625
37,17,2795.260498046875
37,18,3012.377685546875
37,19,2695.233154296875
37,20,2353.806396484375
37,21,3279.587646484375
37,22,2871.84814453125
37,23,2881.766845703125
37,24,3325.502197265625
37,25,2955.70458984375
38,1,2500.6640625
38,2,2947.240966796875
38,3,3352.369140625
38,4,2985.594970703125
38,5,3053.64599609375
38,6,3344.4990234375
38,7,3020.5576171875
38,8,2908.31396484375
38,9,2228.6953125
38,10,2901.447265625
38,11,3027.029296875
38,12,2373.689453125
38,13,2507.02880859375
38,14,3095.02001953125
38,15,2559.174560546875
38,16,3045.382080078125
38,17,3280.822021484375
38,18,2787.463134765625
38,19,2652.81396484375
38,20,2901.0185546875
38,21,3420.370361328125
38,22,3025.95703125
38,23,3068.36279296875
38,24,3259.6884765625
38,25,2962.77392578125
39,1,3034.55517578125
39,2,2449.808349609375
39,3,2460.810302734375
39,4,3113.047119140625
39,5,2611.727783203125
39,6,2390.022705078125
39,7,3229.792236328125
39,8,2731.0361328125
39,9,2390.63671875
39,10,2611.43798828125
39,11,3199.490966796875
39,12,2632.024658203125
39,13,2909.40869140625
39,14,2875.77392578125
39,15,2660.32763671875
39,16,3215.107421875
39,17,3108.551025390625
39,18,3057.77734375
39,19,3048.12890625
39,20,3368.9072265625
39,21,2883.364501953125
39,22,2909.2529296875
39,23,3292.77099609375
39,24,3070.41748046875
39,25,2958.93505859375
40,1,2978.916259765625
40,2,2710.01220703125
40,3,3137.82080078125
40,4,2880.037109375
40,5,3027.573974609375
40,6,2636.641357421875
40,7,3323.06103515625
40,8,2832.165283203125
40,9,3251.8994140625
40,10,2952.9609375
40,11,2906.196533203125
40,12,2916.678955078125
40,13,2554.30029296875
40,14,2851.822265625
40,15,2757.474609375
40,16,3134.308349609375
40,17,3548.824462890625
40,18,3015.43212890625
40,19,2642.44482421875
40,20,2886.914306640625
40,21,3231.809814453125
40,22,3680.742431640625
40,23,3196.494873046875
40,24,3419.93603515625
40,25,2696.65283203125
41,1,2714.528076171875
41,2,2852.067626953125
41,3,2822.164306640625
41,4,2789.888671875
41,5,2790.978759765625
41,6,3006.7197265625
41,7,2848.01611328125
41,8,2751.517333984375
41,9,2739.866943359375
41,10,2826.1669921875
41,11,2705.555908203125
41,12,2528.378662109375
41,13,2313.06591796875
41,14,2415.668212890625
41,15,2575.707763671875
41,16,2693.1044921875
41,17,2852.763916015625
41,18,2967.79296875
41,19,2782.9853515625
41,20,3070.99560546875
41,21,2906.5693359375
41,22,3063.138916015625
41,23,2772.908447265625
41,24,2876.591796875
41,25,2953.015380859375
42,1,2873.67431640625
42,2,2940.22802734375
42,3,2783.843017578125
42,4,2956.6884765625
42,5,2966.806884765625
42,6,2853.2744140625
42,7,2897.50439453125
42,8,2844.9111328125
42,9,2812.75341796875
42,10,2778.858154296875
42,11,2921.7021484375
42,12,2709.09423828125
42,13,2763.06982421875
42,14,2680.142578125
42,15,2671.494384765625
42,16,2886.30859375
42,17,2874.44287109375
42,18,2956.410400390625
42,19,2906.720703125
42,20,3062.111328125
42,21,3039.510986328125
42,22,3055.00732421875
42,23,3134.6904296875
42,24,3128.0029296875
42,25,3324.29248046875
43,1,3002.0732421875
43,2,3015.875244140625
43,3,3344.896484375
43,4,3180.14208984375
43,5,3520.52685546875
43,6,3026.6943359375
43,7,3106.301513671875
43,8,3161.6025390625
43,9,2991.885009765625
43,10,3211.301025390625
43,11,3075.885498046875
43,12,3096.646240234375
43,13,3095.2783203125
43,14,3084.8134765625
43,15,3221.13916015625
43,16,3237.855712890625
43,17,3192.00732421875
43,18,3425.359130859375
43,19,3330.38037109375
43,20,3364.433349609375
43,21,3512.03125
43,22,3680.354248046875
43,23,3613.46728515625
43,24,3665.282470703125
43,25,3694.29248046875
44,1,3645.176513671875
44,2,3581.554443359375
44,3,3780.61328125
44,4,3835.19482421875
44,5,3972.895263671875
44,6,3660.529052734375
44,7,3657.63671875
44,8,3851.728515625
44,9,3705.78466796875
44,10,3742.3056640625
44,11,3858.463623046875
44,12,3731.54150390625
44,13,3527.62841796875
44,14,3462.392578125
44,15,3870.152099609375
44,16,3852.09765625
44,17,3740.9736328125
44,18,3935.7958984375
44,19,3959.60986328125
44,20,3962.1142578125
44,21,4140.4267578125
44,22,4217.3720703125
44,23,4291.95556640625
44,24,4289.3369140625
44,25,4332.43359375
45,1,4205.20947265625
45,2,4268.24853515625
45,3,4398.65966796875
45,4,4462.8056640625
45,5,4476.75390625
45,6,4387.94873046875
45,7,4292.9677734375
45,8,4385.505859375
45,9,4358.42626953125
45,10,4178.34228515625
45,11,4338.81982421875
45,12,4121.33984375
45,13,3820.842529296875
45,14,3823.174560546875
45,15,4047.122314453125
45,16,4324.7734375
45,17,4258.37060546875
45,18,4469.4921875
45,19,4483.70751953125
45,20,4490.4833984375
45,21,4528.85205078125
45,22,4559.78466796875
45,23,4634.34375
45,24,4655.54345703125
45,25,4705.5966796875
46,1,4684.72900390625
46,2,4600.36181640625
46,3,4616.24560546875
46,4,4710.92578125
46,5,4687.78173828125
46,6,4679.00146484375
46,7,4555.98046875
46,8,4561.9501953125
46,9,4586.53125
46,10,4572.89306640625
46,11,4675.36181640625
46,12,4175.5244140625
46,13,3994.50927734375
46,14,3885.276123046875
46,15,4166.85986328125
46,16,4537.76025390625
46,17,4548.57373046875
46,18,4548.08349609375
46,19,4487.14013671875
46,20,4545.74560546875
46,21,4594.98681640625
46,22,4688.28125
46,23,4690.685546875
46,24,4724.31689453125
46,25,4708.49267578125
47,1,4698.5380859375
47,2,4780.91552734375
47,3,4677.58447265625
47,4,4621.93408203125
47,5,4684.52099609375
47,6,4740.1884765625
47,7,4631.35791015625
47,8,4535.07177734375
47,9,4647.55908203125
47,10,4653.048828125
47,11,4688.072265625
47,12,4358.11328125
47,13,4177.1650390625
47,14,4179.01123046875
47,15,4336.71875
47,16,4568.78857421875
47,17,4478.8134765625
47,18,4492.0751953125
47,19,4463.34375
47,20,4574.03857421875
47,21,4637.29052734375
47,22,4691.9091796875
47,23,4676.50439453125
47,24,4642.6630859375
47,25,4649.697265625
48,1,4688.96875
48,2,4692.38330078125
48,3,4668.4462890625
